Zeit,Vollständiger Name,Ereigniskontext,Komponente,Ereignisname,
24.11.2021 20:09,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Download Center,ZIP heruntergeladen
24.11.2021 20:12,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Download Center,ZIP heruntergeladen
24.12.2021 15:55,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
24.12.2021 15:55,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
26.12.2021 16:18,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Download Center,ZIP heruntergeladen
26.12.2021 16:18,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Download Center,Download Center angezeigt
26.12.2021 16:18,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
26.12.2021 16:18,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
26.12.2021 16:18,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
26.12.2021 16:19,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Download Center,ZIP heruntergeladen
27.01.2022 14:08,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
27.01.2022 14:08,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
27.01.2022 16:20,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
27.01.2022 16:25,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
27.01.2022 16:28,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
27.01.2022 16:30,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
27.01.2022 16:30,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
27.01.2022 16:32,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
27.01.2022 16:43,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
27.01.2022 17:04,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Download Center,Download Center angezeigt
27.01.2022 17:04,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
27.01.2022 17:04,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
27.01.2022 17:05,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Download Center,ZIP heruntergeladen
27.01.2022 17:06,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
27.01.2022 17:06,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
27.01.2022 17:07,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Download Center,ZIP heruntergeladen
27.01.2022 17:07,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Download Center,Download Center angezeigt
27.01.2022 17:13,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
27.01.2022 17:14,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
27.01.2022 17:18,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
27.01.2022 17:18,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
27.01.2022 17:18,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
27.01.2022 17:18,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
27.01.2022 17:37,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
27.01.2022 17:37,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
27.01.2022 19:29,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
27.01.2022 19:44,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
28.01.2022 14:21,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
28.01.2022 14:21,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
28.01.2022 14:50,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
28.01.2022 14:50,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
28.12.2021 10:33,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
28.12.2021 10:33,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
28.12.2021 10:33,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
29.11.2021 21:55,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
4.10.2021 14:59,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
5.01.2022 13:26,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
5.01.2022 13:26,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
5.01.2022 13:27,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
5.01.2022 13:27,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Nutzerprofil angezeigt
5.01.2022 13:27,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Nutzerprofil angezeigt
5.01.2022 13:27,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Nutzerliste angezeigt
5.01.2022 13:27,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
5.01.2022 14:27,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Download Center,Download Center angezeigt
5.01.2022 14:27,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
5.01.2022 14:29,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Download Center,ZIP heruntergeladen
5.01.2022 14:45,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Download Center,Download Center angezeigt
5.01.2022 14:48,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
6.12.2021 15:18,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
6.12.2021 17:54,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
6.12.2021 18:51,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
6.12.2021 18:51,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Nutzerliste angezeigt
6.12.2021 18:52,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Download Center,ZIP heruntergeladen
6.12.2021 18:52,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Download Center,Download Center angezeigt
6.12.2021 19:50,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
6.12.2021 19:50,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
6.12.2021 19:50,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
7.12.2021 14:55,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Teilnehmer/innenübersicht,StudierenderBewertungsübersicht angezeigt
7.12.2021 14:55,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
7.12.2021 14:56,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Download Center,ZIP heruntergeladen
7.12.2021 14:56,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),Download Center,Download Center angezeigt
7.12.2021 15:00,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
7.12.2021 15:00,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
9.12.2021 12:50,StudierenderP,Kurs: Big Data &amp, Machine Learning (Spezialisierung),System,Kurs angezeigt
1.12.2021 19:31,StudierenderP,Link/URL: NYC Motor Vehicle Collisions,Link/URL,Kursmodul angezeigt,
19.01.2022 19:32,StudierenderP,Test: Exam 2021/22,Test,Kursmodul angezeigt,
19.01.2022 19:34,StudierenderP,Test: Exam 2021/22,Test,Testversuch angezeigt,
19.01.2022 19:34,StudierenderP,Test: Exam 2021/22,Test,Testversuch gestartet,
19.01.2022 20:23,StudierenderP,Test: Exam 2021/22,Test,Kursmodul angezeigt,
19.01.2022 20:23,StudierenderP,Test: Exam 2021/22,Test,Testversuch eingereicht,
19.01.2022 20:23,StudierenderP,Test: Exam 2021/22,Test,übersicht des Testversuchs angezeigt,
19.01.2022 20:23,StudierenderP,Test: Exam 2021/22,Test,Testversuch angezeigt,
19.01.2022 20:23,StudierenderP,Test: Exam 2021/22,Test,übersicht des Testversuchs angezeigt,
22.11.2021 09:02,StudierenderP,Textseite: Deliverables and presentations - timeframe,Textseite,Kursmodul angezeigt,
15.11.2021 18:26,StudierenderP,Textseite: Python - getting started,Textseite,Kursmodul angezeigt,
15.11.2021 18:26,StudierenderP,Textseite: Python Learning courses,Textseite,Kursmodul angezeigt,
15.11.2021 18:26,StudierenderP,Textseite: Visualization tools,Textseite,Kursmodul angezeigt,
14.11.2021 16:15,StudierenderP,"Verzeichnis: Exercise: Loading, validating, cleaning data",Verzeichnis,Kursmodul angezeigt,
14.11.2021 16:15,StudierenderP,"Verzeichnis: Exercise: Loading, validating, cleaning data",Verzeichnis,Kursmodul angezeigt,
1.12.2021 17:50,StudierenderP,Zoom Meeting: Zoom sessions,Zoom Meeting,Kursmodul angezeigt,
1.12.2021 17:51,StudierenderP,Zoom Meeting: Zoom sessions,Zoom Meeting,"Taste ""Meeting rBeitreten"" geklickt",
15.12.2021 17:55,StudierenderP,Zoom Meeting: Zoom sessions,Zoom Meeting,"Taste ""Meeting rBeitreten"" geklickt",
15.12.2021 17:55,StudierenderP,Zoom Meeting: Zoom sessions,Zoom Meeting,Kursmodul angezeigt,
22.12.2021 17:49,StudierenderP,Zoom Meeting: Zoom sessions,Zoom Meeting,"Taste ""Meeting rBeitreten"" geklickt",
22.12.2021 17:49,StudierenderP,Zoom Meeting: Zoom sessions,Zoom Meeting,Kursmodul angezeigt,
24.11.2021 18:16,StudierenderP,Zoom Meeting: Zoom sessions,Zoom Meeting,"Taste ""Meeting rBeitreten"" geklickt",
24.11.2021 18:16,StudierenderP,Zoom Meeting: Zoom sessions,Zoom Meeting,Kursmodul angezeigt,
6.12.2021 17:54,StudierenderP,Zoom Meeting: Zoom sessions,Zoom Meeting,"Taste ""Meeting rBeitreten"" geklickt",
6.12.2021 17:54,StudierenderP,Zoom Meeting: Zoom sessions,Zoom Meeting,Kursmodul angezeigt,
15.12.2021 18:10,StudierenderQ,Aufgabe: Final presentation,Aufgabe,ABgaBestatus angezeigt,
15.12.2021 18:10,StudierenderQ,Aufgabe: Final presentation,Aufgabe,Kursmodul angezeigt,
19.01.2022 21:05,StudierenderQ,Aufgabe: Final presentation,Aufgabe,ABgaBestatus angezeigt,
19.01.2022 21:05,StudierenderQ,Aufgabe: Final presentation,Aufgabe,Kursmodul angezeigt,
19.01.2022 21:05,StudierenderQ,Aufgabe: Final presentation,Aufgabe,Feedback angezeigt,
20.12.2021 14:57,StudierenderQ,Aufgabe: Final presentation,Aufgabe,ABgaBestatus angezeigt,
20.12.2021 14:57,StudierenderQ,Aufgabe: Final presentation,Aufgabe,Kursmodul angezeigt,
20.12.2021 15:18,StudierenderQ,Aufgabe: Final presentation,Aufgabe,Kursmodul angezeigt,
20.12.2021 15:19,StudierenderQ,Aufgabe: Final presentation,Aufgabe,ABgaBestatus angezeigt,
21.12.2021 12:40,StudierenderQ,Aufgabe: Final presentation,Aufgabe,ABgaBestatus angezeigt,
21.12.2021 12:40,StudierenderQ,Aufgabe: Final presentation,Aufgabe,Kursmodul angezeigt,
21.12.2021 20:47,StudierenderQ,Aufgabe: Final presentation,Aufgabe,ABgaBestatus angezeigt,
21.12.2021 20:47,StudierenderQ,Aufgabe: Final presentation,Aufgabe,Kursmodul angezeigt,
22.12.2021 18:07,StudierenderQ,Aufgabe: Final presentation,Aufgabe,ABgaBestatus angezeigt,
22.12.2021 18:07,StudierenderQ,Aufgabe: Final presentation,Aufgabe,Kursmodul angezeigt,
22.12.2021 19:25,StudierenderQ,Aufgabe: Final presentation,Aufgabe,ABgaBestatus angezeigt,
22.12.2021 19:25,StudierenderQ,Aufgabe: Final presentation,Aufgabe,Kursmodul angezeigt,
22.12.2021 22:01,StudierenderQ,Aufgabe: Final presentation,Aufgabe,ABgaBestatus angezeigt,
22.12.2021 22:01,StudierenderQ,Aufgabe: Final presentation,Aufgabe,Kursmodul angezeigt,
22.12.2021 22:02,StudierenderQ,Aufgabe: Final presentation,Aufgabe,ABgaBestatus angezeigt,
22.12.2021 22:02,StudierenderQ,Aufgabe: Final presentation,Aufgabe,Kursmodul angezeigt,
22.12.2021 22:02,StudierenderQ,Aufgabe: Final presentation,Aufgabe,Eine Lösung wurde aBgegeBen.,
22.12.2021 22:02,StudierenderQ,Aufgabe: Final presentation,Dateiabgabe,Nutzer/in hat Lösung gesichert.,
22.12.2021 22:02,StudierenderQ,Aufgabe: Final presentation,Dateiabgabe,Datei wurde hochgeladen,
22.12.2021 22:02,StudierenderQ,Aufgabe: Final presentation,Aufgabe,Kursmodul angezeigt,
22.12.2021 22:02,StudierenderQ,Aufgabe: Final presentation,Aufgabe,ABgaBeformular angezeigt,
22.12.2021 22:02,StudierenderQ,Aufgabe: Final presentation,Aufgabe,Kursmodul angezeigt,
23.12.2021 00:04,StudierenderQ,Aufgabe: Final presentation,Aufgabe,ABgaBestatus angezeigt,
23.12.2021 00:04,StudierenderQ,Aufgabe: Final presentation,Aufgabe,Kursmodul angezeigt,
3.12.2021 15:57,StudierenderQ,Aufgabe: Final presentation,Aufgabe,ABgaBestatus angezeigt,
3.12.2021 15:57,StudierenderQ,Aufgabe: Final presentation,Aufgabe,Kursmodul angezeigt,
3.12.2021 16:00,StudierenderQ,Aufgabe: Final presentation,Aufgabe,ABgaBestatus angezeigt,
3.12.2021 16:00,StudierenderQ,Aufgabe: Final presentation,Aufgabe,Kursmodul angezeigt,
7.12.2021 20:08,StudierenderQ,Aufgabe: Final presentation,Aufgabe,ABgaBestatus angezeigt,
7.12.2021 20:08,StudierenderQ,Aufgabe: Final presentation,Aufgabe,Kursmodul angezeigt,
10.11.2021 19:44,StudierenderQ,Aufgabe: Upload 1,Aufgabe,ABgaBestatus angezeigt,
10.11.2021 19:44,StudierenderQ,Aufgabe: Upload 1,Aufgabe,Kursmodul angezeigt,
10.11.2021 19:46,StudierenderQ,Aufgabe: Upload 1,Aufgabe,ABgaBestatus angezeigt,
10.11.2021 19:46,StudierenderQ,Aufgabe: Upload 1,Aufgabe,Kursmodul angezeigt,
11.11.2021 11:46,StudierenderQ,Aufgabe: Upload 1,Aufgabe,ABgaBestatus angezeigt,
11.11.2021 11:46,StudierenderQ,Aufgabe: Upload 1,Aufgabe,Kursmodul angezeigt,
13.11.2021 16:34,StudierenderQ,Aufgabe: Upload 1,Aufgabe,ABgaBestatus angezeigt,
13.11.2021 16:34,StudierenderQ,Aufgabe: Upload 1,Aufgabe,Kursmodul angezeigt,
14.11.2021 13:42,StudierenderQ,Aufgabe: Upload 1,Aufgabe,ABgaBeformular angezeigt,
14.11.2021 13:42,StudierenderQ,Aufgabe: Upload 1,Aufgabe,Kursmodul angezeigt,
14.11.2021 13:42,StudierenderQ,Aufgabe: Upload 1,Aufgabe,ABgaBestatus angezeigt,
14.11.2021 13:42,StudierenderQ,Aufgabe: Upload 1,Aufgabe,Kursmodul angezeigt,
14.11.2021 13:43,StudierenderQ,Aufgabe: Upload 1,Aufgabe,ABgaBestatus angezeigt,
14.11.2021 13:43,StudierenderQ,Aufgabe: Upload 1,Aufgabe,Kursmodul angezeigt,
14.11.2021 13:43,StudierenderQ,Aufgabe: Upload 1,Aufgabe,Eine Lösung wurde aBgegeBen.,
14.11.2021 13:43,StudierenderQ,Aufgabe: Upload 1,Dateiabgabe,ABgaBe angelegt,
14.11.2021 13:43,StudierenderQ,Aufgabe: Upload 1,Dateiabgabe,Datei wurde hochgeladen,
14.11.2021 13:43,StudierenderQ,Aufgabe: Upload 1,Aufgabe,Kursmodul angezeigt,
21.12.2021 18:33,StudierenderQ,Aufgabe: Upload 1,Aufgabe,ABgaBestatus angezeigt,
21.12.2021 18:33,StudierenderQ,Aufgabe: Upload 1,Aufgabe,Feedback angezeigt,
21.12.2021 18:33,StudierenderQ,Aufgabe: Upload 1,Aufgabe,Kursmodul angezeigt,
3.12.2021 15:58,StudierenderQ,Aufgabe: Upload 1,Aufgabe,ABgaBestatus angezeigt,
3.12.2021 15:58,StudierenderQ,Aufgabe: Upload 1,Aufgabe,Feedback angezeigt,
3.12.2021 15:58,StudierenderQ,Aufgabe: Upload 1,Aufgabe,Kursmodul angezeigt,
21.12.2021 18:33,StudierenderQ,Aufgabe: Upload 2,Aufgabe,ABgaBestatus angezeigt,
21.12.2021 18:33,StudierenderQ,Aufgabe: Upload 2,Aufgabe,Feedback angezeigt,
21.12.2021 18:33,StudierenderQ,Aufgabe: Upload 2,Aufgabe,Kursmodul angezeigt,
21.12.2021 18:34,StudierenderQ,Aufgabe: Upload 2,Aufgabe,ABgaBestatus angezeigt,
21.12.2021 18:34,StudierenderQ,Aufgabe: Upload 2,Aufgabe,Feedback angezeigt,
21.12.2021 18:34,StudierenderQ,Aufgabe: Upload 2,Aufgabe,Kursmodul angezeigt,
23.11.2021 09:05,StudierenderQ,Aufgabe: Upload 2,Aufgabe,ABgaBestatus angezeigt,
23.11.2021 09:05,StudierenderQ,Aufgabe: Upload 2,Aufgabe,Kursmodul angezeigt,
23.11.2021 12:34,StudierenderQ,Aufgabe: Upload 2,Aufgabe,ABgaBestatus angezeigt,
23.11.2021 12:34,StudierenderQ,Aufgabe: Upload 2,Aufgabe,Kursmodul angezeigt,
23.11.2021 13:32,StudierenderQ,Aufgabe: Upload 2,Aufgabe,ABgaBestatus angezeigt,
23.11.2021 13:32,StudierenderQ,Aufgabe: Upload 2,Aufgabe,Kursmodul angezeigt,
23.11.2021 18:00,StudierenderQ,Aufgabe: Upload 2,Aufgabe,ABgaBestatus angezeigt,
23.11.2021 18:00,StudierenderQ,Aufgabe: Upload 2,Aufgabe,Kursmodul angezeigt,
23.11.2021 20:40,StudierenderQ,Aufgabe: Upload 2,Aufgabe,ABgaBestatus angezeigt,
23.11.2021 20:40,StudierenderQ,Aufgabe: Upload 2,Aufgabe,Kursmodul angezeigt,
25.11.2021 12:05,StudierenderQ,Aufgabe: Upload 2,Aufgabe,ABgaBestatus angezeigt,
25.11.2021 12:05,StudierenderQ,Aufgabe: Upload 2,Aufgabe,Kursmodul angezeigt,
3.12.2021 15:59,StudierenderQ,Aufgabe: Upload 2,Aufgabe,ABgaBestatus angezeigt,
3.12.2021 15:59,StudierenderQ,Aufgabe: Upload 2,Aufgabe,Feedback angezeigt,
3.12.2021 15:59,StudierenderQ,Aufgabe: Upload 2,Aufgabe,Kursmodul angezeigt,
21.12.2021 18:34,StudierenderQ,Aufgabe: Upload 3,Aufgabe,ABgaBestatus angezeigt,
21.12.2021 18:34,StudierenderQ,Aufgabe: Upload 3,Aufgabe,Feedback angezeigt,
21.12.2021 18:34,StudierenderQ,Aufgabe: Upload 3,Aufgabe,Kursmodul angezeigt,
25.11.2021 12:05,StudierenderQ,Aufgabe: Upload 3,Aufgabe,ABgaBestatus angezeigt,
25.11.2021 12:05,StudierenderQ,Aufgabe: Upload 3,Aufgabe,Kursmodul angezeigt,
25.11.2021 12:05,StudierenderQ,Aufgabe: Upload 3,Aufgabe,ABgaBestatus angezeigt,
25.11.2021 12:05,StudierenderQ,Aufgabe: Upload 3,Aufgabe,Kursmodul angezeigt,
26.11.2021 16:58,StudierenderQ,Aufgabe: Upload 3,Aufgabe,ABgaBestatus angezeigt,
26.11.2021 16:58,StudierenderQ,Aufgabe: Upload 3,Aufgabe,Kursmodul angezeigt,
3.12.2021 15:59,StudierenderQ,Aufgabe: Upload 3,Aufgabe,ABgaBestatus angezeigt,
3.12.2021 15:59,StudierenderQ,Aufgabe: Upload 3,Aufgabe,Kursmodul angezeigt,
30.11.2021 09:14,StudierenderQ,Aufgabe: Upload 3,Aufgabe,ABgaBestatus angezeigt,
30.11.2021 09:14,StudierenderQ,Aufgabe: Upload 3,Aufgabe,Kursmodul angezeigt,
30.11.2021 18:50,StudierenderQ,Aufgabe: Upload 3,Aufgabe,ABgaBestatus angezeigt,
30.11.2021 18:50,StudierenderQ,Aufgabe: Upload 3,Aufgabe,Kursmodul angezeigt,
30.11.2021 21:54,StudierenderQ,Aufgabe: Upload 3,Aufgabe,ABgaBestatus angezeigt,
30.11.2021 21:54,StudierenderQ,Aufgabe: Upload 3,Aufgabe,Kursmodul angezeigt,
30.11.2021 21:55,StudierenderQ,Aufgabe: Upload 3,Aufgabe,ABgaBeformular angezeigt,
30.11.2021 21:55,StudierenderQ,Aufgabe: Upload 3,Aufgabe,Kursmodul angezeigt,
30.11.2021 21:57,StudierenderQ,Aufgabe: Upload 3,Aufgabe,ABgaBestatus angezeigt,
30.11.2021 21:57,StudierenderQ,Aufgabe: Upload 3,Aufgabe,Kursmodul angezeigt,
30.11.2021 21:57,StudierenderQ,Aufgabe: Upload 3,Aufgabe,Eine Lösung wurde aBgegeBen.,
30.11.2021 21:57,StudierenderQ,Aufgabe: Upload 3,Dateiabgabe,ABgaBe angelegt,
30.11.2021 21:57,StudierenderQ,Aufgabe: Upload 3,Dateiabgabe,Datei wurde hochgeladen,
30.11.2021 21:57,StudierenderQ,Aufgabe: Upload 3,Aufgabe,Kursmodul angezeigt,
5.12.2021 21:14,StudierenderQ,Aufgabe: Upload 3,Aufgabe,ABgaBestatus angezeigt,
5.12.2021 21:14,StudierenderQ,Aufgabe: Upload 3,Aufgabe,Kursmodul angezeigt,
1.12.2021 18:49,StudierenderQ,Aufgabe: Upload 4,Aufgabe,ABgaBestatus angezeigt,
1.12.2021 18:49,StudierenderQ,Aufgabe: Upload 4,Aufgabe,Kursmodul angezeigt,
22.12.2021 11:49,StudierenderQ,Aufgabe: Upload 4,Aufgabe,ABgaBestatus angezeigt,
22.12.2021 11:49,StudierenderQ,Aufgabe: Upload 4,Aufgabe,Feedback angezeigt,
22.12.2021 11:49,StudierenderQ,Aufgabe: Upload 4,Aufgabe,Kursmodul angezeigt,
3.12.2021 15:59,StudierenderQ,Aufgabe: Upload 4,Aufgabe,ABgaBestatus angezeigt,
3.12.2021 15:59,StudierenderQ,Aufgabe: Upload 4,Aufgabe,Kursmodul angezeigt,
